,Name,Num Entries,Year,Time,Record Identifier,Status of System,Latitude,Longitude,Maximum Sustained Wind,Minimum Pressure,34-knot Wind Radii NE,34-knot Wind Radii SE,34-knot Wind Radii SW,34-knot Wind Radii NW,50-knot Wind Radii NE,50-knot Wind Radii SE,50-knot Wind Radii SW,50-knot Wind Radii NW,64-knot Wind Radii NE,64-knot Wind Radii SE,64-knot Wind Radii SW,64-knot Wind Radii NW,Speed mph
562,KATIA,67,9/10/2023, 0600,  , LO,15.4,45.5,20.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.062881725440784
563,KATIA,67,9/10/2023,1200,  , LO,15.0,46.3,20.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.012690510819889
564,KATIA,67,9/10/2023,1800,  , LO,14.8,46.9,20.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0631338717269605
565,KATIA,67,9/11/2023, 0000,  , LO,14.6,47.4,20.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.026799737106999
566,KATIA,67,9/11/2023, 0600,  , LO,14.5,47.9,20.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.690907200572352
567,KATIA,67,9/11/2023,1200,  , LO,14.4,48.1,20.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5100298619108106
568,KATIA,67,9/11/2023,1800,  , LO,14.4,48.3,20.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2307791431664983
569,KATIA,67,9/12/2023, 0000,  , LO,14.4,48.3,20.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
570,KATIA,67,9/12/2023, 0600,  , LO,14.5,48.3,20.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1515682404658603
571,KATIA,67,9/12/2023,1200,  , LO,14.6,48.2,20.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6026610696897927
572,KATIA,67,9/12/2023,1800,  , LO,14.7,48.1,15.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6023087574072035
573,KATIA,67,9/13/2023, 0000,  , LO,14.9,48.0,15.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5581269550766135
574,KATIA,67,9/13/2023, 0600,  , LO,15.1,47.8,15.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.202114755773701
575,KATIA,67,9/13/2023,1200,  , LO,15.0,47.6,15.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.504575264312748
576,KATIA,67,9/13/2023,1800,  , LO,14.9,47.7,15.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6012381726395921
577,KATIA,67,9/14/2023, 0000,  , LO,14.7,47.8,15.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5581269550765824
578,KATIA,67,9/14/2023, 0600,  , LO,14.5,48.0,15.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2049696487932042
579,KATIA,67,9/14/2023,1200,  , LO,14.2,48.4,15.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.643521496666158
580,KATIA,67,9/14/2023,1800,  , LO,13.6,48.8,15.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.230006223606239
581,KATIA,67,9/15/2023, 0000,  , LO,13.0,49.2,15.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.236174245517013
582,KATIA,67,9/15/2023, 0600,  , LO,12.4,49.1,15.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.000138639055134
583,KATIA,67,9/15/2023,1200,  , LO,11.8,48.8,15.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.690928502226804
584,LEE,55,9/5/2023,1200,  , TD,12.2,39.6,30.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
585,LEE,55,9/5/2023,1800,  , TS,12.9,41.1,35.0,1006.0,60.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6885316082953
586,LEE,55,9/6/2023, 0000,  , TS,13.2,42.5,45.0,1003.0,60.0,20.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.081011890730906
587,LEE,55,9/6/2023, 0600,  , TS,13.5,43.9,55.0,997.0,70.0,50.0,30.0,60.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.062185453002236
588,LEE,55,9/6/2023,1200,  , TS,14.0,45.0,60.0,994.0,70.0,60.0,40.0,70.0,30.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,13.584752492006523
589,LEE,55,9/6/2023,1800,  , HU,14.6,46.1,65.0,991.0,80.0,70.0,50.0,70.0,40.0,30.0,20.0,30.0,15.0,0.0,0.0,0.0,14.085732876063055
590,LEE,55,9/7/2023, 0000,  , HU,15.1,47.1,70.0,989.0,80.0,70.0,50.0,70.0,40.0,30.0,20.0,30.0,15.0,0.0,0.0,0.0,12.532041675698748
591,LEE,55,9/7/2023, 0600,  , HU,15.6,48.2,75.0,986.0,90.0,80.0,50.0,70.0,40.0,30.0,20.0,30.0,15.0,0.0,0.0,15.0,13.504313869809314
592,LEE,55,9/7/2023,1200,  , HU,16.1,49.4,85.0,980.0,110.0,110.0,50.0,80.0,40.0,30.0,30.0,30.0,25.0,20.0,15.0,20.0,14.486755300017983
593,LEE,55,9/7/2023,1800,  , HU,16.6,50.7,105.0,961.0,120.0,110.0,50.0,80.0,40.0,30.0,30.0,40.0,30.0,20.0,20.0,20.0,15.475889960248052
594,LEE,55,9/8/2023, 0000,  , HU,17.0,51.8,135.0,933.0,120.0,110.0,50.0,80.0,60.0,40.0,30.0,40.0,40.0,30.0,20.0,30.0,12.97193841604303
595,LEE,55,9/8/2023, 0600,  , HU,17.5,53.0,145.0,926.0,120.0,110.0,50.0,80.0,70.0,60.0,40.0,50.0,40.0,30.0,30.0,30.0,14.398544919826875
596,LEE,55,9/8/2023,1200,  , HU,17.9,54.1,135.0,940.0,120.0,110.0,60.0,80.0,70.0,60.0,30.0,60.0,30.0,30.0,25.0,30.0,12.916794386393477
597,LEE,55,9/8/2023,1800,  , HU,18.5,55.1,125.0,941.0,130.0,120.0,60.0,90.0,70.0,50.0,30.0,60.0,30.0,30.0,20.0,30.0,12.938799280246023
598,LEE,55,9/9/2023, 0000,  , HU,19.0,56.0,105.0,958.0,150.0,120.0,70.0,100.0,70.0,50.0,40.0,60.0,25.0,25.0,15.0,25.0,11.378405392795829
599,LEE,55,9/9/2023, 0600,  , HU,19.5,57.0,100.0,963.0,150.0,120.0,70.0,100.0,70.0,50.0,40.0,60.0,25.0,25.0,15.0,25.0,12.302359830996203
600,LEE,55,9/9/2023,1200,  , HU,20.0,57.9,100.0,954.0,150.0,120.0,70.0,100.0,70.0,50.0,40.0,60.0,30.0,25.0,15.0,25.0,11.327006664499931
601,LEE,55,9/9/2023,1800,  , HU,20.4,58.8,95.0,958.0,160.0,150.0,80.0,110.0,80.0,70.0,30.0,50.0,35.0,25.0,20.0,25.0,10.762187315339409
602,LEE,55,9/10/2023, 0000,  , HU,20.8,59.5,85.0,960.0,160.0,150.0,80.0,110.0,80.0,70.0,30.0,50.0,35.0,25.0,20.0,30.0,8.840403517078743
603,LEE,55,9/10/2023, 0600,  , HU,21.2,60.2,90.0,960.0,140.0,130.0,80.0,110.0,80.0,60.0,30.0,70.0,35.0,30.0,20.0,35.0,8.823352370123532
604,LEE,55,9/10/2023,1200,  , HU,21.5,60.8,95.0,956.0,140.0,130.0,80.0,110.0,80.0,60.0,30.0,80.0,35.0,30.0,20.0,35.0,7.303913670750739
605,LEE,55,9/10/2023,1800,  , HU,21.9,61.4,105.0,954.0,150.0,140.0,100.0,140.0,90.0,70.0,50.0,80.0,50.0,35.0,30.0,45.0,7.901312346473176
606,LEE,55,9/11/2023, 0000,  , HU,22.3,61.9,105.0,950.0,150.0,140.0,100.0,140.0,110.0,80.0,60.0,90.0,65.0,40.0,40.0,55.0,7.048240470302491
607,LEE,55,9/11/2023, 0600,  , HU,22.8,62.5,105.0,950.0,160.0,150.0,110.0,150.0,110.0,90.0,70.0,90.0,65.0,45.0,40.0,55.0,8.594846754860562
608,LEE,55,9/11/2023,1200,  , HU,23.2,63.2,105.0,948.0,160.0,150.0,110.0,150.0,110.0,90.0,70.0,90.0,65.0,45.0,40.0,55.0,8.733625291190675
609,LEE,55,9/11/2023,1800,  , HU,23.5,63.9,100.0,948.0,160.0,150.0,110.0,150.0,110.0,90.0,70.0,90.0,65.0,50.0,45.0,60.0,8.16739753143257
610,LEE,55,9/12/2023, 0000,  , HU,23.7,64.5,100.0,948.0,160.0,150.0,120.0,150.0,110.0,90.0,80.0,100.0,70.0,60.0,50.0,60.0,6.7373976800997255
611,LEE,55,9/12/2023, 0600,  , HU,23.9,65.1,100.0,948.0,160.0,150.0,120.0,150.0,120.0,90.0,80.0,100.0,70.0,60.0,50.0,60.0,6.728288096385783
612,LEE,55,9/12/2023,1200,  , HU,24.1,65.7,100.0,948.0,180.0,170.0,140.0,160.0,120.0,110.0,80.0,120.0,80.0,60.0,50.0,60.0,6.719107785990533
613,LEE,55,9/12/2023,1800,  , HU,24.5,66.2,100.0,946.0,210.0,200.0,150.0,170.0,150.0,130.0,90.0,120.0,90.0,90.0,60.0,70.0,6.9825537603502
614,LEE,55,9/13/2023, 0000,  , HU,24.9,66.6,100.0,946.0,210.0,200.0,150.0,170.0,150.0,130.0,90.0,120.0,110.0,100.0,60.0,70.0,6.2233816952511924
615,LEE,55,9/13/2023, 0600,  , HU,25.3,66.9,100.0,948.0,210.0,210.0,160.0,170.0,130.0,120.0,90.0,110.0,110.0,100.0,60.0,70.0,5.56821540080529
616,LEE,55,9/13/2023,1200,  , HU,26.0,67.2,95.0,950.0,210.0,210.0,160.0,170.0,130.0,120.0,90.0,110.0,100.0,90.0,60.0,70.0,8.641630407338564
617,LEE,55,9/13/2023,1800,  , HU,26.8,67.6,90.0,951.0,230.0,230.0,170.0,180.0,140.0,130.0,100.0,120.0,100.0,90.0,80.0,70.0,10.094231007412706
618,LEE,55,9/14/2023, 0000,  , HU,27.6,67.8,90.0,951.0,230.0,230.0,170.0,180.0,140.0,130.0,120.0,130.0,90.0,80.0,80.0,70.0,9.43753228558093
619,LEE,55,9/14/2023, 0600,  , HU,28.5,68.0,85.0,953.0,250.0,250.0,170.0,190.0,140.0,130.0,110.0,120.0,90.0,80.0,70.0,70.0,10.561542741346702
620,LEE,55,9/14/2023,1200,  , HU,29.8,68.2,80.0,955.0,270.0,250.0,170.0,190.0,140.0,130.0,110.0,120.0,80.0,80.0,70.0,70.0,15.104901151749308
621,LEE,55,9/14/2023,1800,  , HU,31.1,68.3,75.0,955.0,270.0,270.0,200.0,210.0,170.0,170.0,120.0,120.0,90.0,80.0,70.0,80.0,15.003263851356051
622,LEE,55,9/15/2023, 0000,  , HU,32.1,67.8,75.0,955.0,270.0,270.0,200.0,210.0,160.0,170.0,110.0,150.0,90.0,80.0,70.0,80.0,12.51638426830356
623,LEE,55,9/15/2023, 0600,  , HU,33.6,67.6,75.0,957.0,280.0,280.0,200.0,220.0,160.0,170.0,110.0,150.0,90.0,80.0,70.0,80.0,17.381535615693497
624,LEE,55,9/15/2023,1200,  , HU,35.1,67.1,75.0,962.0,280.0,280.0,200.0,220.0,160.0,170.0,110.0,150.0,90.0,80.0,70.0,80.0,17.91561403831652
625,LEE,55,9/15/2023,1800,  , HU,37.1,66.7,75.0,962.0,270.0,270.0,240.0,300.0,160.0,170.0,120.0,150.0,90.0,80.0,70.0,100.0,23.33006758661322
626,LEE,55,9/16/2023, 0000,  , HU,38.7,65.9,75.0,963.0,300.0,300.0,250.0,300.0,180.0,180.0,150.0,180.0,90.0,120.0,110.0,100.0,19.80705052462831
627,LEE,55,9/16/2023, 0600,  , EX,40.9,66.0,70.0,965.0,300.0,300.0,250.0,270.0,180.0,180.0,160.0,180.0,0.0,120.0,110.0,0.0,25.34993901069994
628,LEE,55,9/16/2023,1200,  , EX,42.7,66.3,65.0,965.0,220.0,280.0,200.0,140.0,130.0,150.0,0.0,80.0,0.0,100.0,0.0,0.0,20.887562599190144
629,LEE,55,9/16/2023,1800,  , EX,43.8,66.4,55.0,968.0,220.0,280.0,200.0,140.0,130.0,150.0,0.0,80.0,0.0,0.0,0.0,0.0,12.694986926756405
630,LEE,55,9/17/2023, 0000,  , EX,44.7,66.2,55.0,979.0,220.0,280.0,170.0,100.0,60.0,100.0,0.0,60.0,0.0,0.0,0.0,0.0,10.494583917341904
631,LEE,55,9/17/2023, 0600,  , EX,45.9,64.8,50.0,986.0,210.0,250.0,150.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,17.875548757499867
632,LEE,55,9/17/2023,1200,  , EX,47.3,63.0,40.0,989.0,210.0,250.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.51051590646019
633,LEE,55,9/17/2023,1800,  , EX,48.6,60.1,40.0,989.0,210.0,250.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.91211423628565
634,LEE,55,9/18/2023, 0000,  , EX,50.7,57.9,35.0,994.0,230.0,240.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.218086026671802
635,LEE,55,9/18/2023, 0600,  , EX,51.7,53.2,35.0,994.0,230.0,240.0,180.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.808129215604765
636,LEE,55,9/18/2023,1200,  , EX,52.6,48.6,40.0,993.0,230.0,240.0,180.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.10879138281468
637,LEE,55,9/18/2023,1800,  , EX,53.0,42.0,40.0,993.0,230.0,240.0,180.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.16532350216951
638,MARGOT,46,9/7/2023,1200,  , TD,15.5,26.0,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
639,MARGOT,46,9/7/2023,1800,  , TS,16.0,27.3,35.0,1005.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.516131863922732
640,MARGOT,46,9/8/2023, 0000,  , TS,16.5,28.6,35.0,1005.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.482697455065555
641,MARGOT,46,9/8/2023, 0600,  , TS,17.1,30.1,35.0,1005.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.921608159570088
642,MARGOT,46,9/8/2023,1200,  , TS,17.8,31.8,35.0,1005.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.340945230745287
643,MARGOT,46,9/8/2023,1800,  , TS,18.5,33.6,35.0,1005.0,30.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.282315636440348
644,MARGOT,46,9/9/2023, 0000,  , TS,19.1,35.1,35.0,1005.0,30.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.75167395518829
645,MARGOT,46,9/9/2023, 0600,  , TS,19.7,36.4,40.0,1004.0,40.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.720128072198577
646,MARGOT,46,9/9/2023,1200,  , TS,20.2,37.5,40.0,1004.0,50.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.22610904773871
647,MARGOT,46,9/9/2023,1800,  , TS,20.7,38.3,40.0,1004.0,60.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.376051244093626
648,MARGOT,46,9/10/2023, 0000,  , TS,21.2,38.9,45.0,1003.0,70.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.648061604015313
649,MARGOT,46,9/10/2023, 0600,  , TS,21.8,39.4,45.0,1002.0,70.0,50.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.742944899923453
650,MARGOT,46,9/10/2023,1200,  , TS,22.5,39.8,45.0,1000.0,70.0,50.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.120338919758497
651,MARGOT,46,9/10/2023,1800,  , TS,23.3,40.0,50.0,998.0,90.0,60.0,20.0,80.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,9.453684078907676
652,MARGOT,46,9/11/2023, 0000,  , TS,24.0,40.0,55.0,996.0,110.0,70.0,40.0,90.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,8.060977683261022
653,MARGOT,46,9/11/2023, 0600,  , TS,24.7,40.0,55.0,993.0,130.0,80.0,60.0,100.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,8.060977683260985
654,MARGOT,46,9/11/2023,1200,  , TS,25.5,40.0,60.0,990.0,150.0,90.0,70.0,110.0,30.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,9.212545923726882
655,MARGOT,46,9/11/2023,1800,  , HU,26.4,39.9,65.0,986.0,170.0,100.0,80.0,120.0,40.0,30.0,30.0,30.0,15.0,15.0,0.0,15.0,10.415709668270734
656,MARGOT,46,9/12/2023, 0000,  , HU,27.5,39.6,70.0,981.0,190.0,110.0,90.0,130.0,50.0,40.0,40.0,40.0,15.0,15.0,0.0,15.0,13.036189411602455
657,MARGOT,46,9/12/2023, 0600,  , HU,28.6,39.4,75.0,977.0,210.0,130.0,100.0,140.0,60.0,60.0,50.0,50.0,20.0,20.0,10.0,20.0,12.829282282808771
658,MARGOT,46,9/12/2023,1200,  , HU,29.8,39.3,75.0,974.0,230.0,150.0,120.0,160.0,60.0,80.0,60.0,60.0,30.0,30.0,20.0,30.0,13.855330014400828
659,MARGOT,46,9/12/2023,1800,  , HU,31.0,39.4,75.0,972.0,220.0,180.0,130.0,170.0,80.0,80.0,60.0,70.0,40.0,40.0,30.0,40.0,13.854465503064313
660,MARGOT,46,9/13/2023, 0000,  , HU,32.1,39.6,75.0,970.0,200.0,200.0,140.0,180.0,90.0,80.0,60.0,80.0,50.0,40.0,30.0,50.0,12.818391489006958
661,MARGOT,46,9/13/2023, 0600,  , HU,33.0,39.9,80.0,969.0,200.0,200.0,140.0,180.0,90.0,80.0,60.0,80.0,60.0,40.0,20.0,50.0,10.765430305646253
662,MARGOT,46,9/13/2023,1200,  , HU,33.7,40.3,80.0,969.0,200.0,200.0,140.0,180.0,90.0,80.0,60.0,80.0,60.0,50.0,10.0,50.0,8.932193896237678
663,MARGOT,46,9/13/2023,1800,  , HU,34.4,40.6,75.0,970.0,200.0,200.0,140.0,180.0,90.0,80.0,60.0,80.0,60.0,60.0,10.0,50.0,8.554087204416676
664,MARGOT,46,9/14/2023, 0000,  , HU,35.1,40.7,75.0,972.0,190.0,200.0,140.0,170.0,90.0,80.0,60.0,80.0,60.0,60.0,10.0,50.0,8.116316608004883
665,MARGOT,46,9/14/2023, 0600,  , HU,35.8,40.5,70.0,974.0,180.0,200.0,140.0,170.0,100.0,90.0,60.0,90.0,60.0,60.0,0.0,60.0,8.276431715047801
666,MARGOT,46,9/14/2023,1200,  , HU,36.3,40.1,70.0,976.0,180.0,200.0,140.0,170.0,110.0,90.0,70.0,100.0,60.0,60.0,0.0,60.0,6.857264120152512
667,MARGOT,46,9/14/2023,1800,  , HU,36.6,39.6,70.0,978.0,190.0,190.0,140.0,180.0,100.0,90.0,70.0,100.0,60.0,0.0,0.0,60.0,5.778001007324339
668,MARGOT,46,9/15/2023, 0000,  , HU,36.7,39.1,65.0,980.0,200.0,180.0,140.0,190.0,100.0,90.0,70.0,100.0,60.0,0.0,0.0,60.0,4.760862109575304
669,MARGOT,46,9/15/2023, 0600,  , TS,36.7,38.6,60.0,982.0,220.0,170.0,140.0,200.0,100.0,90.0,70.0,100.0,0.0,0.0,0.0,0.0,4.616491607595191
670,MARGOT,46,9/15/2023,1200,  , TS,36.5,38.1,55.0,984.0,240.0,160.0,140.0,210.0,90.0,90.0,0.0,90.0,0.0,0.0,0.0,0.0,5.164474497443094
671,MARGOT,46,9/15/2023,1800,  , TS,36.1,37.8,55.0,986.0,260.0,150.0,140.0,220.0,90.0,90.0,0.0,90.0,0.0,0.0,0.0,0.0,5.382348737883027
672,MARGOT,46,9/16/2023, 0000,  , TS,35.7,37.8,55.0,988.0,280.0,140.0,140.0,220.0,80.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,4.606272961863367
673,MARGOT,46,9/16/2023, 0600,  , TS,35.2,38.0,55.0,990.0,260.0,120.0,130.0,210.0,80.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,6.055803009856874
674,MARGOT,46,9/16/2023,1200,  , TS,34.7,38.5,50.0,993.0,240.0,110.0,110.0,200.0,80.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,7.444819510278784
675,MARGOT,46,9/16/2023,1800,  , TS,34.3,39.2,45.0,996.0,220.0,100.0,90.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.083939760577826
676,MARGOT,46,9/17/2023, 0000,  , LO,34.0,40.1,40.0,999.0,160.0,90.0,70.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.24660411702342
677,MARGOT,46,9/17/2023, 0600,  , LO,34.0,41.1,35.0,1001.0,120.0,90.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.546895495794061
678,MARGOT,46,9/17/2023,1200,  , LO,34.3,42.0,35.0,1003.0,90.0,90.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.246604117023475
679,MARGOT,46,9/17/2023,1800,  , LO,34.7,43.0,35.0,1005.0,90.0,90.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.549092807643982
680,MARGOT,46,9/18/2023, 0000,  , LO,35.3,43.6,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.931578751227926
681,MARGOT,46,9/18/2023, 0600,  , LO,36.0,43.8,30.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.275373334775585
682,MARGOT,46,9/18/2023,1200,  , LO,36.8,43.6,30.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.397199347516809
683,MARGOT,46,9/18/2023,1800,  , LO,37.8,42.7,30.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.162466830595717
684,NIGEL,46,9/15/2023, 0600,  , TD,13.6,42.2,30.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
685,NIGEL,46,9/15/2023,1200,  , TD,14.3,43.2,30.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.779742463023332
686,NIGEL,46,9/15/2023,1800,  , TD,15.2,44.0,30.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.666831704723819
687,NIGEL,46,9/16/2023, 0000,  , TD,16.1,44.8,30.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.64212813980968
688,NIGEL,46,9/16/2023, 0600,  , TD,17.4,45.4,30.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.367188752677887
689,NIGEL,46,9/16/2023,1200,  , TD,18.7,46.0,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.348292716255425
690,NIGEL,46,9/16/2023,1800,  , TD,20.1,46.7,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.824801294358966
691,NIGEL,46,9/17/2023, 0000,  , TS,21.4,47.6,35.0,1005.0,80.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.833631212034003
692,NIGEL,46,9/17/2023, 0600,  , TS,22.5,48.3,45.0,1001.0,120.0,60.0,40.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.70907013259093
693,NIGEL,46,9/17/2023,1200,  , TS,23.5,48.8,50.0,997.0,120.0,60.0,40.0,90.0,40.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.676793587852343
694,NIGEL,46,9/17/2023,1800,  , TS,24.5,49.4,55.0,994.0,120.0,60.0,40.0,90.0,40.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,13.132073891293487
695,NIGEL,46,9/18/2023, 0000,  , TS,25.3,50.0,60.0,992.0,130.0,90.0,50.0,110.0,40.0,30.0,0.0,40.0,0.0,0.0,0.0,0.0,11.142123355719
696,NIGEL,46,9/18/2023, 0600,  , HU,26.0,50.6,65.0,987.0,140.0,90.0,50.0,120.0,50.0,40.0,20.0,40.0,20.0,20.0,0.0,0.0,10.18690193009987
697,NIGEL,46,9/18/2023,1200,  , HU,26.8,51.1,65.0,987.0,140.0,110.0,50.0,120.0,50.0,40.0,20.0,40.0,20.0,20.0,0.0,0.0,10.557871106950481
698,NIGEL,46,9/18/2023,1800,  , HU,27.5,51.7,70.0,982.0,140.0,120.0,80.0,130.0,50.0,50.0,30.0,50.0,20.0,20.0,0.0,0.0,10.137925253994528
699,NIGEL,46,9/19/2023, 0000,  , HU,28.2,52.4,75.0,979.0,150.0,120.0,80.0,130.0,80.0,60.0,50.0,70.0,40.0,40.0,30.0,40.0,10.759950010182832
700,NIGEL,46,9/19/2023, 0600,  , HU,29.0,53.2,75.0,979.0,150.0,120.0,80.0,130.0,80.0,60.0,50.0,70.0,40.0,40.0,30.0,40.0,12.259360043311188
701,NIGEL,46,9/19/2023,1200,  , HU,29.9,54.0,80.0,975.0,150.0,120.0,80.0,130.0,80.0,60.0,50.0,70.0,40.0,40.0,30.0,40.0,13.105986141381942
702,NIGEL,46,9/19/2023,1800,  , HU,31.1,54.7,85.0,972.0,150.0,140.0,100.0,130.0,90.0,80.0,60.0,70.0,50.0,40.0,35.0,40.0,15.465994700662918
703,NIGEL,46,9/20/2023, 0000,  , HU,32.4,55.0,85.0,971.0,150.0,140.0,100.0,130.0,90.0,80.0,60.0,70.0,50.0,40.0,35.0,40.0,15.255879655030919
