,Name,Num Entries,Year,Time,Record Identifier,Status of System,Latitude,Longitude,Maximum Sustained Wind,Minimum Pressure,34-knot Wind Radii NE,34-knot Wind Radii SE,34-knot Wind Radii SW,34-knot Wind Radii NW,50-knot Wind Radii NE,50-knot Wind Radii SE,50-knot Wind Radii SW,50-knot Wind Radii NW,64-knot Wind Radii NE,64-knot Wind Radii SE,64-knot Wind Radii SW,64-knot Wind Radii NW
45489,               EARL,9,8/14/2004, 0000,  , TD,  9.2N,  47.4W,30.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45490,               EARL,9,8/14/2004, 0600,  , TD,  9.6N,  49.2W,30.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45491,               EARL,9,8/14/2004,1200,  , TD, 10.1N,  51.4W,30.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45492,               EARL,9,8/14/2004,1800,  , TS, 10.5N,  53.5W,35.0,1010.0,75.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45493,               EARL,9,8/15/2004, 0000,  , TS, 11.0N,  55.9W,35.0,1010.0,75.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45494,               EARL,9,8/15/2004, 0600,  , TS, 11.5N,  58.3W,45.0,1009.0,90.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45495,               EARL,9,8/15/2004,1200,  , TS, 11.8N,  60.8W,45.0,1009.0,90.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45496,               EARL,9,8/15/2004,1800,  , TS, 12.1N,  62.8W,35.0,1010.0,75.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45498,            FRANCES,75,8/25/2004, 0000,  , TD, 11.1N,  35.2W,25.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45499,            FRANCES,75,8/25/2004, 0600,  , TD, 11.2N,  36.8W,30.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45500,            FRANCES,75,8/25/2004,1200,  , TD, 11.3N,  38.3W,30.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45501,            FRANCES,75,8/25/2004,1800,  , TS, 11.5N,  39.8W,35.0,1005.0,40.0,20.0,20.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45502,            FRANCES,75,8/26/2004, 0000,  , TS, 11.9N,  41.5W,40.0,1003.0,50.0,30.0,30.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45503,            FRANCES,75,8/26/2004, 0600,  , TS, 12.3N,  42.9W,45.0,1000.0,60.0,40.0,40.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45504,            FRANCES,75,8/26/2004,1200,  , TS, 12.8N,  44.5W,55.0,994.0,65.0,50.0,50.0,65.0,30.0,20.0,20.0,30.0,0.0,0.0,0.0,0.0
45505,            FRANCES,75,8/26/2004,1800,  , HU, 13.3N,  45.8W,65.0,987.0,70.0,55.0,55.0,70.0,35.0,20.0,20.0,35.0,15.0,0.0,0.0,15.0
45506,            FRANCES,75,8/27/2004, 0000,  , HU, 13.7N,  46.8W,70.0,984.0,75.0,60.0,60.0,75.0,40.0,30.0,30.0,40.0,15.0,0.0,0.0,15.0
45507,            FRANCES,75,8/27/2004, 0600,  , HU, 14.2N,  47.8W,75.0,980.0,75.0,60.0,60.0,75.0,40.0,30.0,30.0,40.0,15.0,15.0,15.0,15.0
45508,            FRANCES,75,8/27/2004,1200,  , HU, 14.7N,  48.5W,90.0,970.0,80.0,65.0,65.0,80.0,40.0,30.0,30.0,40.0,20.0,15.0,15.0,20.0
45509,            FRANCES,75,8/27/2004,1800,  , HU, 15.4N,  49.3W,100.0,962.0,90.0,80.0,80.0,90.0,45.0,35.0,35.0,45.0,20.0,20.0,20.0,20.0
45510,            FRANCES,75,8/28/2004, 0000,  , HU, 15.9N,  50.0W,100.0,962.0,90.0,80.0,80.0,90.0,45.0,35.0,35.0,45.0,20.0,20.0,20.0,20.0
45511,            FRANCES,75,8/28/2004, 0600,  , HU, 16.6N,  50.9W,100.0,962.0,90.0,90.0,90.0,90.0,50.0,40.0,40.0,50.0,20.0,20.0,20.0,20.0
45512,            FRANCES,75,8/28/2004,1200,  , HU, 17.2N,  51.6W,105.0,958.0,90.0,90.0,90.0,90.0,50.0,50.0,50.0,50.0,25.0,25.0,25.0,25.0
45513,            FRANCES,75,8/28/2004,1800,  , HU, 17.7N,  52.3W,115.0,948.0,100.0,90.0,90.0,90.0,60.0,50.0,55.0,60.0,30.0,25.0,30.0,30.0
45514,            FRANCES,75,8/29/2004, 0000,  , HU, 18.1N,  52.9W,115.0,948.0,110.0,100.0,100.0,110.0,65.0,50.0,60.0,65.0,30.0,25.0,30.0,30.0
45515,            FRANCES,75,8/29/2004, 0600,  , HU, 18.4N,  53.6W,115.0,948.0,120.0,100.0,100.0,120.0,65.0,50.0,60.0,65.0,35.0,25.0,30.0,35.0
45516,            FRANCES,75,8/29/2004,1200,  , HU, 18.6N,  54.4W,115.0,948.0,135.0,110.0,110.0,135.0,70.0,50.0,60.0,70.0,40.0,25.0,30.0,40.0
45517,            FRANCES,75,8/29/2004,1800,  , HU, 18.8N,  55.0W,110.0,948.0,150.0,110.0,110.0,150.0,75.0,50.0,60.0,75.0,40.0,25.0,30.0,45.0
45518,            FRANCES,75,8/30/2004, 0000,  , HU, 18.9N,  55.8W,105.0,954.0,150.0,110.0,110.0,150.0,75.0,50.0,60.0,75.0,40.0,25.0,30.0,45.0
45519,            FRANCES,75,8/30/2004, 0600,  , HU, 19.0N,  56.8W,100.0,958.0,150.0,110.0,110.0,150.0,75.0,50.0,70.0,90.0,40.0,25.0,30.0,45.0
45520,            FRANCES,75,8/30/2004,1200,  , HU, 19.2N,  58.1W,100.0,956.0,150.0,110.0,120.0,150.0,90.0,50.0,70.0,90.0,45.0,30.0,30.0,45.0
45521,            FRANCES,75,8/30/2004,1800,  , HU, 19.4N,  59.3W,110.0,948.0,160.0,120.0,120.0,160.0,90.0,70.0,70.0,90.0,50.0,40.0,40.0,50.0
45522,            FRANCES,75,8/31/2004, 0000,  , HU, 19.6N,  60.7W,110.0,946.0,160.0,130.0,120.0,160.0,90.0,80.0,70.0,90.0,50.0,40.0,40.0,50.0
45523,            FRANCES,75,8/31/2004, 0600,  , HU, 19.8N,  62.1W,115.0,950.0,160.0,130.0,120.0,160.0,90.0,80.0,70.0,90.0,55.0,45.0,45.0,55.0
45524,            FRANCES,75,8/31/2004,1200,  , HU, 20.0N,  63.5W,120.0,949.0,160.0,130.0,120.0,160.0,90.0,90.0,70.0,90.0,55.0,45.0,45.0,55.0
45525,            FRANCES,75,8/31/2004,1800,  , HU, 20.3N,  65.0W,125.0,942.0,160.0,130.0,120.0,160.0,100.0,90.0,75.0,90.0,55.0,45.0,45.0,60.0
45526,            FRANCES,75,9/1/2004, 0000,  , HU, 20.6N,  66.4W,120.0,941.0,160.0,130.0,120.0,160.0,110.0,100.0,75.0,100.0,65.0,50.0,45.0,60.0
45527,            FRANCES,75,9/1/2004, 0600,  , HU, 21.0N,  67.9W,120.0,939.0,160.0,130.0,120.0,160.0,120.0,100.0,75.0,100.0,70.0,55.0,45.0,60.0
45529,            FRANCES,75,9/1/2004,1200,  , HU, 21.4N,  69.1W,120.0,937.0,160.0,130.0,120.0,160.0,120.0,100.0,75.0,100.0,70.0,55.0,45.0,60.0
45530,            FRANCES,75,9/1/2004,1800,  , HU, 21.8N,  70.4W,120.0,941.0,160.0,130.0,120.0,160.0,120.0,100.0,75.0,100.0,70.0,55.0,45.0,60.0
45531,            FRANCES,75,9/2/2004, 0000,  , HU, 22.2N,  71.4W,120.0,939.0,160.0,130.0,120.0,160.0,120.0,100.0,75.0,100.0,70.0,60.0,45.0,60.0
45532,            FRANCES,75,9/2/2004, 0600,  , HU, 22.7N,  72.5W,125.0,937.0,160.0,130.0,120.0,160.0,120.0,100.0,75.0,100.0,70.0,60.0,45.0,60.0
45534,            FRANCES,75,9/2/2004,1200,  , HU, 23.2N,  73.5W,120.0,939.0,160.0,130.0,120.0,160.0,120.0,100.0,75.0,100.0,70.0,60.0,45.0,60.0
45535,            FRANCES,75,9/2/2004,1800,  , HU, 23.8N,  74.3W,115.0,948.0,160.0,140.0,120.0,160.0,120.0,100.0,75.0,100.0,70.0,60.0,45.0,60.0
45537,            FRANCES,75,9/3/2004, 0000,  , HU, 24.2N,  75.0W,105.0,948.0,160.0,150.0,120.0,160.0,120.0,100.0,75.0,100.0,70.0,60.0,45.0,60.0
45539,            FRANCES,75,9/3/2004, 0600,  , HU, 24.7N,  75.7W,100.0,954.0,160.0,150.0,120.0,150.0,120.0,100.0,75.0,100.0,70.0,65.0,45.0,65.0
45541,            FRANCES,75,9/3/2004,1200,  , HU, 25.3N,  76.3W,95.0,958.0,165.0,150.0,120.0,160.0,120.0,100.0,75.0,100.0,70.0,70.0,45.0,70.0
45542,            FRANCES,75,9/3/2004,1800,  , HU, 25.7N,  77.1W,90.0,960.0,170.0,150.0,120.0,160.0,125.0,100.0,75.0,100.0,75.0,75.0,45.0,75.0
45543,            FRANCES,75,9/4/2004, 0000,  , HU, 26.0N,  77.5W,85.0,960.0,175.0,160.0,120.0,160.0,125.0,100.0,80.0,110.0,80.0,70.0,45.0,75.0
45544,            FRANCES,75,9/4/2004, 0600,  , HU, 26.4N,  77.9W,85.0,960.0,175.0,160.0,120.0,160.0,125.0,100.0,80.0,110.0,85.0,60.0,50.0,75.0
45546,            FRANCES,75,9/4/2004,1200,  , HU, 26.8N,  78.5W,90.0,962.0,175.0,160.0,120.0,160.0,125.0,100.0,80.0,110.0,85.0,60.0,50.0,75.0
45547,            FRANCES,75,9/4/2004,1800,  , HU, 26.8N,  79.1W,90.0,962.0,175.0,160.0,125.0,160.0,125.0,100.0,90.0,120.0,75.0,60.0,50.0,75.0
45548,            FRANCES,75,9/5/2004, 0000,  , HU, 27.0N,  79.4W,95.0,958.0,175.0,160.0,125.0,160.0,125.0,100.0,90.0,120.0,75.0,60.0,50.0,75.0
45550,            FRANCES,75,9/5/2004, 0600,  , HU, 27.2N,  80.2W,90.0,960.0,175.0,160.0,125.0,160.0,125.0,100.0,75.0,120.0,75.0,60.0,40.0,60.0
45551,            FRANCES,75,9/5/2004,1200,  , HU, 27.4N,  80.7W,80.0,969.0,175.0,150.0,125.0,125.0,80.0,80.0,40.0,40.0,60.0,30.0,30.0,30.0
45552,            FRANCES,75,9/5/2004,1800,  , TS, 27.8N,  81.7W,60.0,975.0,175.0,125.0,125.0,125.0,40.0,30.0,25.0,25.0,0.0,0.0,0.0,0.0
45553,            FRANCES,75,9/6/2004, 0000,  , TS, 28.1N,  82.3W,55.0,978.0,175.0,125.0,125.0,175.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45554,            FRANCES,75,9/6/2004, 0600,  , TS, 28.6N,  83.3W,55.0,981.0,175.0,125.0,125.0,125.0,60.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0
45555,            FRANCES,75,9/6/2004,1200,  , TS, 29.2N,  83.7W,55.0,982.0,75.0,90.0,90.0,75.0,45.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0
45556,            FRANCES,75,9/6/2004,1800, L, TS, 30.1N,  84.0W,50.0,982.0,60.0,90.0,90.0,0.0,25.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0
45557,            FRANCES,75,9/7/2004, 0000,  , TS, 31.0N,  84.6W,35.0,984.0,0.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45558,            FRANCES,75,9/7/2004, 0600,  , TD, 31.5N,  85.0W,30.0,988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45559,            FRANCES,75,9/7/2004,1200,  , TD, 32.0N,  85.2W,25.0,992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45560,            FRANCES,75,9/7/2004,1800,  , TD, 32.5N,  85.1W,25.0,996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45561,            FRANCES,75,9/8/2004, 0000,  , TD, 33.4N,  84.7W,25.0,998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45562,            FRANCES,75,9/8/2004, 0600,  , TD, 34.3N,  84.3W,25.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45563,            FRANCES,75,9/8/2004,1200,  , TD, 36.1N,  83.2W,25.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45564,            FRANCES,75,9/8/2004,1800,  , TD, 37.8N,  82.1W,25.0,1002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45565,            FRANCES,75,9/9/2004, 0000,  , EX, 38.7N,  81.3W,25.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45566,            FRANCES,75,9/9/2004, 0600,  , EX, 40.5N,  80.0W,30.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45567,            FRANCES,75,9/9/2004,1200,  , EX, 42.8N,  77.7W,35.0,1001.0,75.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45568,            FRANCES,75,9/9/2004,1800,  , EX, 44.3N,  75.7W,30.0,1002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45569,            FRANCES,75,9/10/2004, 0000,  , EX, 45.3N,  73.3W,25.0,1003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45570,            FRANCES,75,9/10/2004, 0600,  , EX, 46.2N,  70.5W,20.0,1004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45571,            FRANCES,75,9/10/2004,1200,  , EX, 46.6N,  67.3W,20.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45572,            FRANCES,75,9/10/2004,1800,  , EX, 47.2N,  64.2W,20.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45574,             GASTON,28,8/27/2004,1200,  , TD, 31.8N,  78.1W,25.0,1015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45575,             GASTON,28,8/27/2004,1800,  , TD, 31.6N,  78.0W,25.0,1014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45576,             GASTON,28,8/28/2004, 0000,  , TD, 31.4N,  78.0W,30.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45577,             GASTON,28,8/28/2004, 0600,  , TS, 31.3N,  78.2W,35.0,1005.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45578,             GASTON,28,8/28/2004,1200,  , TS, 31.3N,  78.5W,45.0,1000.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45579,             GASTON,28,8/28/2004,1800,  , TS, 31.3N,  78.8W,50.0,997.0,75.0,75.0,40.0,40.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
45580,             GASTON,28,8/29/2004, 0000,  , TS, 31.5N,  79.1W,55.0,994.0,50.0,50.0,50.0,50.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0
45581,             GASTON,28,8/29/2004, 0600,  , TS, 32.1N,  79.4W,60.0,991.0,50.0,50.0,40.0,50.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0
45582,             GASTON,28,8/29/2004,1200,  , HU, 32.8N,  79.5W,65.0,986.0,50.0,50.0,30.0,30.0,25.0,25.0,20.0,20.0,10.0,10.0,0.0,0.0
45584,             GASTON,28,8/29/2004,1800,  , TS, 33.5N,  79.6W,45.0,992.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45585,             GASTON,28,8/30/2004, 0000,  , TD, 34.2N,  79.4W,30.0,995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45586,             GASTON,28,8/30/2004, 0600,  , TD, 34.9N,  79.1W,30.0,998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45587,             GASTON,28,8/30/2004,1200,  , TD, 35.6N,  78.7W,25.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45588,             GASTON,28,8/30/2004,1800,  , TD, 36.4N,  77.8W,30.0,1002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45589,             GASTON,28,8/31/2004, 0000,  , TS, 37.2N,  76.6W,35.0,1001.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45590,             GASTON,28,8/31/2004, 0600,  , TS, 38.1N,  74.8W,35.0,1001.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45591,             GASTON,28,8/31/2004,1200,  , TS, 39.1N,  72.9W,35.0,1001.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45592,             GASTON,28,8/31/2004,1800,  , TS, 40.2N,  70.5W,35.0,999.0,0.0,120.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45593,             GASTON,28,9/1/2004, 0000,  , TS, 41.0N,  67.5W,40.0,999.0,60.0,120.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45594,             GASTON,28,9/1/2004, 0600,  , TS, 41.7N,  63.5W,45.0,999.0,120.0,120.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45595,             GASTON,28,9/1/2004,1200,  , EX, 43.0N,  59.6W,45.0,999.0,120.0,120.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45596,             GASTON,28,9/1/2004,1800,  , EX, 45.0N,  55.0W,45.0,998.0,90.0,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45597,             GASTON,28,9/2/2004, 0000,  , EX, 47.0N,  50.0W,45.0,997.0,0.0,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45598,             GASTON,28,9/2/2004, 0600,  , EX, 48.5N,  44.0W,45.0,996.0,0.0,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45599,             GASTON,28,9/2/2004,1200,  , EX, 50.0N,  38.0W,45.0,994.0,0.0,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45600,             GASTON,28,9/2/2004,1800,  , EX, 51.1N,  32.0W,40.0,994.0,0.0,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45601,             GASTON,28,9/3/2004, 0000,  , EX, 52.0N,  28.9W,35.0,998.0,0.0,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45603,            HERMINE,16,8/27/2004,1800,  , TD, 29.0N,  65.2W,25.0,1016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45604,            HERMINE,16,8/28/2004, 0000,  , TD, 29.0N,  65.7W,25.0,1016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45605,            HERMINE,16,8/28/2004, 0600,  , TD, 29.1N,  66.2W,25.0,1016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45606,            HERMINE,16,8/28/2004,1200,  , TD, 29.2N,  66.6W,30.0,1015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45607,            HERMINE,16,8/28/2004,1800,  , TD, 29.7N,  67.2W,30.0,1015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45608,            HERMINE,16,8/29/2004, 0000,  , TD, 30.1N,  68.4W,30.0,1014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45609,            HERMINE,16,8/29/2004, 0600,  , TD, 30.5N,  69.2W,30.0,1014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45610,            HERMINE,16,8/29/2004,1200,  , TS, 31.1N,  69.8W,35.0,1012.0,25.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45611,            HERMINE,16,8/29/2004,1800,  , TS, 31.8N,  70.5W,40.0,1005.0,25.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45612,            HERMINE,16,8/30/2004, 0000,  , TS, 32.6N,  71.1W,40.0,1005.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45613,            HERMINE,16,8/30/2004, 0600,  , TS, 33.8N,  71.5W,50.0,1002.0,50.0,50.0,40.0,40.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
45614,            HERMINE,16,8/30/2004,1200,  , TS, 35.8N,  71.5W,45.0,1007.0,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45615,            HERMINE,16,8/30/2004,1800,  , TS, 37.6N,  71.4W,45.0,1008.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45616,            HERMINE,16,8/31/2004, 0000,  , TS, 39.9N,  71.3W,35.0,1011.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45617,            HERMINE,16,8/31/2004, 0600, L, TS, 41.5N,  70.9W,35.0,1012.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45618,            HERMINE,16,8/31/2004,1200,  , EX, 43.1N,  70.5W,25.0,1014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45620,               IVAN,94,9/2/2004,1800,  , TD,  9.7N,  27.6W,25.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45621,               IVAN,94,9/3/2004, 0000,  , TD,  9.7N,  28.7W,30.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45622,               IVAN,94,9/3/2004, 0600,  , TS,  9.7N,  30.3W,35.0,1005.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45623,               IVAN,94,9/3/2004,1200,  , TS,  9.5N,  32.1W,40.0,1003.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45624,               IVAN,94,9/3/2004,1800,  , TS,  9.3N,  33.6W,45.0,1000.0,60.0,125.0,125.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45625,               IVAN,94,9/4/2004, 0000,  , TS,  9.1N,  35.0W,45.0,999.0,60.0,125.0,125.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45626,               IVAN,94,9/4/2004, 0600,  , TS,  8.9N,  36.5W,50.0,997.0,60.0,100.0,100.0,60.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0
45627,               IVAN,94,9/4/2004,1200,  , TS,  8.9N,  38.2W,50.0,997.0,60.0,100.0,100.0,60.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0
45628,               IVAN,94,9/4/2004,1800,  , TS,  9.0N,  39.9W,55.0,994.0,60.0,100.0,60.0,60.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0
45629,               IVAN,94,9/5/2004, 0000,  , TS,  9.3N,  41.4W,60.0,991.0,90.0,100.0,60.0,90.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0
45630,               IVAN,94,9/5/2004, 0600,  , HU,  9.5N,  43.4W,65.0,987.0,90.0,90.0,90.0,90.0,40.0,40.0,40.0,40.0,20.0,20.0,20.0,20.0
45631,               IVAN,94,9/5/2004,1200,  , HU,  9.8N,  45.1W,85.0,977.0,110.0,110.0,70.0,90.0,40.0,40.0,40.0,40.0,20.0,20.0,20.0,20.0
45632,               IVAN,94,9/5/2004,1800,  , HU, 10.2N,  46.8W,110.0,955.0,110.0,110.0,90.0,90.0,40.0,40.0,40.0,40.0,20.0,20.0,20.0,20.0
45633,               IVAN,94,9/6/2004, 0000,  , HU, 10.6N,  48.5W,115.0,948.0,120.0,120.0,100.0,100.0,50.0,50.0,50.0,50.0,30.0,30.0,30.0,30.0
45634,               IVAN,94,9/6/2004, 0600,  , HU, 10.8N,  50.5W,110.0,950.0,120.0,120.0,100.0,100.0,50.0,50.0,50.0,50.0,30.0,30.0,30.0,30.0
45635,               IVAN,94,9/6/2004,1200,  , HU, 11.0N,  52.5W,110.0,955.0,120.0,120.0,100.0,120.0,50.0,50.0,50.0,50.0,30.0,30.0,30.0,30.0
45636,               IVAN,94,9/6/2004,1800,  , HU, 11.3N,  54.4W,90.0,969.0,120.0,50.0,50.0,120.0,75.0,20.0,20.0,75.0,45.0,0.0,0.0,45.0
45637,               IVAN,94,9/7/2004, 0000,  , HU, 11.2N,  56.1W,90.0,964.0,140.0,50.0,50.0,140.0,75.0,20.0,20.0,90.0,60.0,0.0,0.0,60.0
45638,               IVAN,94,9/7/2004, 0600,  , HU, 11.3N,  57.8W,95.0,965.0,140.0,60.0,60.0,140.0,90.0,30.0,30.0,90.0,60.0,15.0,15.0,60.0
45639,               IVAN,94,9/7/2004,1200,  , HU, 11.6N,  59.4W,100.0,963.0,140.0,60.0,60.0,140.0,90.0,30.0,30.0,90.0,60.0,15.0,15.0,60.0
45640,               IVAN,94,9/7/2004,1800,  , HU, 11.8N,  61.1W,105.0,956.0,140.0,125.0,30.0,140.0,100.0,75.0,25.0,100.0,60.0,15.0,15.0,60.0
45642,               IVAN,94,9/8/2004, 0000,  , HU, 12.0N,  62.6W,115.0,950.0,140.0,125.0,50.0,140.0,100.0,75.0,35.0,100.0,60.0,20.0,20.0,60.0
45643,               IVAN,94,9/8/2004, 0600,  , HU, 12.3N,  64.1W,120.0,946.0,140.0,125.0,50.0,140.0,100.0,75.0,35.0,100.0,60.0,20.0,20.0,60.0
45644,               IVAN,94,9/8/2004,1200,  , HU, 12.6N,  65.5W,120.0,955.0,140.0,125.0,50.0,140.0,100.0,75.0,35.0,100.0,60.0,20.0,20.0,60.0
45645,               IVAN,94,9/8/2004,1800,  , HU, 13.0N,  67.0W,120.0,950.0,140.0,125.0,50.0,140.0,100.0,75.0,35.0,100.0,60.0,20.0,20.0,60.0
